Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
3,148,20,1,71,0.0048,0.0093
4,148,19,1,70,0.0010,0.0000
5,147,20,0,70,0.0002,0.0000
6,146,19,7,63,0.0000,0.0249
7,143,16,2,61,0.0000,0.0144
8,141,19,2,59,0.0000,0.0000
9,137,22,0,59,0.0000,0.0000
10,133,20,0,59,0.0000,0.0000
11,129,22,0,59,0.0000,0.0000
12,127,13,8,51,0.0000,0.0242
13,123,20,0,51,0.0000,0.0150
14,117,12,3,48,0.0000,0.0000
15,114,19,0,48,0.0000,0.0000
16,111,21,0,48,0.0000,0.0000
17,106,14,0,48,0.0000,0.0000
18,102,13,5,43,0.0000,0.0452
19,101,17,2,41,0.0000,0.0163
20,96,19,2,39,0.0000,0.0000
21,91,16,0,39,0.0000,0.0000
22,84,19,0,39,0.0000,0.0000
23,79,15,0,39,0.0000,0.0000
24,75,13,2,37,0.0000,0.0582
25,71,10,1,36,0.0000,0.0434
26,66,10,4,32,0.0000,0.0150
27,61,9,0,32,0.0000,0.0219
28,54,10,1,31,0.0000,0.0000
29,46,7,0,31,0.0000,0.0000
30,43,5,1,30,0.0000,0.0219
31,37,4,1,29,0.0000,0.0128
32,33,3,2,27,0.0000,0.0000
33,29,5,0,27,0.0000,0.0000
34,27,0,0,27,0.0000,0.0000
35,22,3,0,27,0.0000,0.0000
36,22,0,0,27,0.0000,0.1044
37,20,1,2,25,0.0000,0.0712
38,18,3,2,23,0.0000,0.0333
39,18,1,3,20,0.0000,0.0000
40,18,1,0,20,0.0000,0.0000
41,18,2,0,20,0.0000,0.0000
42,17,3,0,20,0.0000,0.0000
43,16,2,0,20,0.0000,0.0000
44,12,0,0,20,0.0000,0.0000
45,9,2,0,20,0.0000,0.0000
46,9,1,0,20,0.0000,0.0000
47,9,0,0,20,0.0000,0.0000
48,7,1,0,20,0.0000,0.0000
49,4,0,0,20,0.0000,0.0000
50,3,0,0,20,0.0000,0.0000
51,3,0,0,20,0.0000,0.0000
52,2,0,0,20,0.0000,0.0000
53,1,0,0,20,0.0000,0.0000
54,1,0,0,20,0.0000,0.0000
55,1,0,0,20,0.0000,0.0000
56,1,0,0,20,0.0000,0.0000
57,1,0,0,20,0.0000,0.0000
58,1,0,0,20,0.0000,0.0000
59,0,0,0,20,0.0000,0.0000
1,149,13,6,74,0.1216,0.0144
2,148,20,2,72,0.0230,0.0052
3,147,15,1,71,0.0047,0.0038
4,146,19,0,71,0.0010,0.0039
5,144,19,0,71,0.0002,0.0042
6,141,18,7,64,0.0000,0.0113
7,140,22,0,64,0.0000,0.0000
8,139,20,0,64,0.0000,0.0000
9,138,22,0,64,0.0000,0.0000
10,135,15,0,64,0.0000,0.0000
11,129,15,0,64,0.0000,0.0000
12,127,19,4,60,0.0000,0.0440
13,123,18,5,55,0.0000,0.0153
14,122,20,0,55,0.0000,0.0164
15,116,23,1,54,0.0000,0.0156
16,112,19,0,54,0.0000,0.0152
17,110,24,0,54,0.0000,0.0152
18,109,21,8,46,0.0000,0.0338
19,106,17,0,46,0.0000,0.0220
20,101,18,2,44,0.0000,0.0109
21,99,17,1,43,0.0000,0.0000
22,94,19,0,43,0.0000,0.0000
23,89,19,0,43,0.0000,0.0000
24,86,17,0,43,0.0000,0.0495
25,80,11,0,43,0.0000,0.0415
26,77,13,2,41,0.0000,0.0139
27,70,16,1,40,0.0000,0.0117
28,64,12,0,40,0.0000,0.0000
29,61,10,0,40,0.0000,0.0000
30,60,9,2,38,0.0000,0.0299
31,55,10,1,37,0.0000,0.0273
32,50,11,1,36,0.0000,0.0110
33,45,8,1,35,0.0000,0.0000
34,40,6,0,35,0.0000,0.0000
35,39,3,0,35,0.0000,0.0000
36,33,2,0,35,0.0000,0.0266
37,30,2,0,35,0.0000,0.0293
38,26,3,2,33,0.0000,0.0133
39,22,2,0,33,0.0000,0.0000
40,21,2,0,33,0.0000,0.0000
41,19,0,0,33,0.0000,0.0000
42,17,1,1,32,0.0000,0.0184
43,15,2,0,32,0.0000,0.0141
44,15,2,0,32,0.0000,0.0133
45,13,0,1,31,0.0000,0.0000
46,13,0,0,31,0.0000,0.0000
47,10,0,0,31,0.0000,0.0000
48,9,0,0,31,0.0000,0.0222
49,7,0,0,31,0.0000,0.0286
50,7,1,1,30,0.0000,0.0000
51,6,0,0,30,0.0000,0.0000
52,6,0,0,30,0.0000,0.0000
53,5,0,0,30,0.0000,0.0000
54,3,0,0,30,0.0000,0.1333
55,2,0,1,29,0.0000,0.1000
56,2,0,1,28,0.0000,0.0000
57,2,0,0,28,0.0000,0.0000
58,2,0,0,28,0.0000,0.0000
59,2,0,0,28,0.0000,0.0000
60,2,0,0,28,0.0000,0.1000
61,2,0,1,27,0.0000,0.0000
62,2,0,0,27,0.0000,0.0000
63,2,0,0,27,0.0000,0.0000
64,2,0,0,27,0.0000,0.0000
65,2,0,0,27,0.0000,0.0000
66,2,0,0,27,0.0000,0.1000
67,2,0,0,27,0.0000,0.1000
68,2,0,0,27,0.0000,0.1000
69,2,0,1,26,0.0000,0.0000
70,2,0,0,26,0.0000,0.0000
71,2,0,0,26,0.0000,0.0000
72,2,0,0,26,0.0000,0.0000
73,1,0,0,26,0.0000,0.0000
74,1,0,0,26,0.0000,0.0000
75,1,0,0,26,0.0000,0.0000
76,1,0,0,26,0.0000,0.0000
77,1,0,0,26,0.0000,0.0000
78,0,0,0,26,0.0000,0.0000
1,148,16,9,71,0.1208,0.0129
2,148,12,1,70,0.0234,0.0073
3,147,16,0,70,0.0048,0.0075
4,146,13,2,68,0.0010,0.0000
5,144,13,0,68,0.0002,0.0000
6,144,21,8,60,0.0001,0.0230
7,143,18,2,58,0.0000,0.0047
8,141,19,0,58,0.0000,0.0045
9,139,17,1,57,0.0000,0.0015
10,136,17,1,56,0.0000,0.0000
11,133,21,0,56,0.0000,0.0000
12,132,20,5,51,0.0000,0.0279
13,129,21,3,48,0.0000,0.0000
14,128,19,0,48,0.0000,0.0000
15,123,18,0,48,0.0000,0.0000
16,117,19,0,48,0.0000,0.0000
17,112,13,0,48,0.0000,0.0000
18,108,15,0,48,0.0000,0.0254
19,103,19,1,47,0.0000,0.0156
20,101,15,3,44,0.0000,0.0056
21,100,15,0,44,0.0000,0.0000
22,93,20,0,44,0.0000,0.0000
23,90,18,0,44,0.0000,0.0000
24,83,15,0,44,0.0000,0.0176
25,76,11,1,43,0.0000,0.0145
26,69,8,0,43,0.0000,0.0148
27,61,8,1,42,0.0000,0.0087
28,57,11,1,41,0.0000,0.0000
29,53,7,0,41,0.0000,0.0000
30,49,8,2,39,0.0000,0.0184
31,47,7,0,39,0.0000,0.0138
32,44,7,2,37,0.0000,0.0045
33,39,4,0,37,0.0000,0.0000
34,37,4,0,37,0.0000,0.0000
35,32,2,0,37,0.0000,0.0000
36,31,1,0,37,0.0000,0.0065
37,25,2,0,37,0.0000,0.0080
38,21,2,0,37,0.0000,0.0095
39,18,1,1,36,0.0000,0.0000
40,17,1,0,36,0.0000,0.0000
41,15,1,0,36,0.0000,0.0000
42,13,0,0,36,0.0000,0.0154
43,11,1,1,35,0.0000,0.0000
44,10,1,0,35,0.0000,0.0000
45,8,1,0,35,0.0000,0.0000
46,7,0,0,35,0.0000,0.0000
47,7,1,0,35,0.0000,0.0000
48,6,0,0,35,0.0000,0.0333
49,4,0,0,35,0.0000,0.0500
50,3,0,0,35,0.0000,0.0667
51,3,0,1,34,0.0000,0.0000
52,3,0,0,34,0.0000,0.0000
53,3,0,0,34,0.0000,0.0000
54,3,0,0,34,0.0000,0.1333
55,3,0,1,33,0.0000,0.0667
56,3,0,1,32,0.0000,0.0000
57,3,0,0,32,0.0000,0.0000
58,3,0,0,32,0.0000,0.0000
59,3,0,0,32,0.0000,0.0000
60,3,0,0,32,0.0000,0.0667
61,3,0,0,32,0.0000,0.0667
62,3,0,0,32,0.0000,0.0667
63,3,0,1,31,0.0000,0.0000
64,3,0,0,31,0.0000,0.0000
65,3,0,0,31,0.0000,0.0000
66,3,0,1,30,0.0000,0.0000
67,3,0,0,30,0.0000,0.0000
68,3,0,0,30,0.0000,0.0000
69,2,0,0,30,0.0000,0.0000
70,2,0,0,30,0.0000,0.0000
71,1,0,0,30,0.0000,0.0000
72,1,0,0,30,0.0000,0.0000
73,1,0,0,30,0.0000,0.0000
74,1,0,0,30,0.0000,0.0000
75,1,0,0,30,0.0000,0.0000
76,1,0,0,30,0.0000,0.0000
77,1,0,0,30,0.0000,0.0000
78,1,0,1,29,0.0000,0.0000
79,1,0,0,29,0.0000,0.0000
80,1,0,0,29,0.0000,0.0000
81,1,0,0,29,0.0000,0.0000
82,1,0,0,29,0.0000,0.0000
83,1,0,0,29,0.0000,0.0000
84,1,0,0,29,0.0000,0.0000
85,1,0,0,29,0.0000,0.0000
86,1,0,0,29,0.0000,0.0000
87,1,0,0,29,0.0000,0.0000
88,1,0,0,29,0.0000,0.0000
89,1,0,0,29,0.0000,0.0000
90,1,0,0,29,0.0000,0.0000
91,1,0,0,29,0.0000,0.0000
92,1,0,0,29,0.0000,0.0000
93,1,0,0,29,0.0000,0.0000
94,1,0,0,29,0.0000,0.0000
95,1,0,0,29,0.0000,0.0000
96,0,0,0,29,0.0000,0.0000
