Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
15,73,9,4,11,0.0000,0.0000
16,69,8,0,11,0.0000,0.0000
17,66,6,0,11,0.0000,0.0000
18,61,5,0,11,0.0000,0.0067
19,57,6,1,10,0.0000,0.0035
20,54,7,1,9,0.0000,0.0000
21,49,3,0,9,0.0000,0.0000
22,46,4,0,9,0.0000,0.0000
23,45,4,0,9,0.0000,0.0000
24,40,1,1,8,0.0000,0.0269
25,36,5,0,8,0.0000,0.0000
26,33,7,0,8,0.0000,0.0000
27,31,1,0,8,0.0000,0.0000
28,26,5,0,8,0.0000,0.0000
29,25,1,0,8,0.0000,0.0000
30,22,0,1,7,0.0000,0.0000
31,18,1,0,7,0.0000,0.0000
32,15,1,0,7,0.0000,0.0000
33,13,0,0,7,0.0000,0.0000
34,11,0,0,7,0.0000,0.0000
35,11,0,0,7,0.0000,0.0000
36,9,0,0,7,0.0000,0.0235
37,8,0,1,6,0.0000,0.0000
38,8,0,0,6,0.0000,0.0000
39,7,0,0,6,0.0000,0.0000
40,7,1,0,6,0.0000,0.0000
41,7,0,0,6,0.0000,0.0000
42,5,0,0,6,0.0000,0.0611
43,5,0,0,6,0.0000,0.0502
44,3,0,0,6,0.0000,0.0836
45,3,0,1,5,0.0000,0.0000
46,3,0,0,5,0.0000,0.0000
47,3,0,0,5,0.0000,0.0000
48,2,0,0,5,0.0000,0.0000
49,2,0,0,5,0.0000,0.0000
50,2,0,0,5,0.0000,0.0000
51,2,0,0,5,0.0000,0.0000
52,2,0,0,5,0.0000,0.0000
53,2,0,0,5,0.0000,0.0000
54,1,0,0,5,0.0000,0.0000
55,1,0,0,5,0.0000,0.0000
56,1,0,0,5,0.0000,0.0000
57,1,0,0,5,0.0000,0.0000
58,1,0,0,5,0.0000,0.0000
59,1,0,0,5,0.0000,0.0000
60,1,0,0,5,0.0000,0.0000
61,1,0,0,5,0.0000,0.0000
62,1,0,0,5,0.0000,0.0000
63,1,0,0,5,0.0000,0.0000
64,0,0,0,5,0.0000,0.0000
1,90,7,6,34,0.1250,0.0266
2,90,2,2,32,0.0264,0.0085
3,90,8,0,32,0.0056,0.0094
4,90,7,2,30,0.0013,0.0000
5,90,6,0,30,0.0003,0.0000
6,88,5,4,26,0.0001,0.0375
7,88,5,2,24,0.0000,0.0315
8,88,9,3,21,0.0000,0.0130
9,87,9,1,20,0.0000,0.0077
10,87,10,1,19,0.0000,0.0000
11,86,11,0,19,0.0000,0.0000
12,85,7,2,17,0.0000,0.0228
13,78,10,1,16,0.0000,0.0000
14,73,10,0,16,0.0000,0.0000
15,71,10,0,16,0.0000,0.0000
16,69,8,0,16,0.0000,0.0000
17,63,8,0,16,0.0000,0.0000
18,60,8,1,15,0.0000,0.0146
19,58,4,1,14,0.0000,0.0074
20,53,7,1,13,0.0000,0.0000
21,53,8,0,13,0.0000,0.0000
22,50,6,0,13,0.0000,0.0000
23,47,8,0,13,0.0000,0.0000
24,42,9,0,13,0.0000,0.0158
25,39,4,0,13,0.0000,0.0137
26,36,4,0,13,0.0000,0.0111
27,33,3,2,11,0.0000,0.0000
28,30,3,0,11,0.0000,0.0000
29,25,2,0,11,0.0000,0.0000
30,24,2,0,11,0.0000,0.0387
31,23,1,1,10,0.0000,0.0145
32,21,0,1,9,0.0000,0.0000
33,16,0,0,9,0.0000,0.0000
34,13,0,0,9,0.0000,0.0000
35,12,0,0,9,0.0000,0.0000
36,11,0,0,9,0.0000,0.0000
37,10,0,0,9,0.0000,0.0000
38,9,0,0,9,0.0000,0.0000
39,9,0,0,9,0.0000,0.0000
40,7,0,0,9,0.0000,0.0000
41,6,0,0,9,0.0000,0.0000
42,4,0,0,9,0.0000,0.0000
43,3,0,0,9,0.0000,0.0000
44,2,0,0,9,0.0000,0.0000
45,2,0,0,9,0.0000,0.0000
46,2,0,0,9,0.0000,0.0000
47,2,0,0,9,0.0000,0.0000
48,2,0,0,9,0.0000,0.0000
49,1,0,0,9,0.0000,0.0000
50,1,0,0,9,0.0000,0.0000
51,1,0,0,9,0.0000,0.0000
52,1,0,0,9,0.0000,0.0000
53,1,0,0,9,0.0000,0.0000
54,1,0,0,9,0.0000,0.0000
55,1,0,0,9,0.0000,0.0000
56,1,0,0,9,0.0000,0.0000
57,1,0,0,9,0.0000,0.0000
58,1,0,0,9,0.0000,0.0000
59,1,0,0,9,0.0000,0.0000
60,0,0,0,9,0.0000,0.0000
