Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
43,3,0,0,8,0.0000,0.0000
44,2,0,0,8,0.0000,0.0000
45,2,0,0,8,0.0000,0.0000
46,2,0,0,8,0.0000,0.0000
47,1,0,0,8,0.0000,0.0000
48,1,0,0,8,0.0000,0.0000
49,1,0,0,8,0.0000,0.0000
50,1,0,0,8,0.0000,0.0000
51,0,0,0,8,0.0000,0.0000
1,60,2,3,17,0.1250,0.0325
2,60,2,3,14,0.0271,0.0042
3,60,1,1,13,0.0062,0.0000
4,60,2,0,13,0.0014,0.0000
5,60,1,0,13,0.0003,0.0000
6,60,3,0,13,0.0001,0.0000
7,58,3,0,13,0.0000,0.0000
8,57,2,0,13,0.0000,0.0000
9,55,3,0,13,0.0000,0.0000
10,53,6,2,11,0.0000,0.0406
11,51,3,2,9,0.0000,0.0105
12,48,4,0,9,0.0000,0.0094
13,45,0,2,7,0.0000,0.0000
14,41,2,0,7,0.0000,0.0000
15,40,3,0,7,0.0000,0.0000
16,37,1,0,7,0.0000,0.0000
17,32,4,0,7,0.0000,0.0000
18,28,0,0,7,0.0000,0.0000
19,26,1,0,7,0.0000,0.0000
20,22,0,1,6,0.0000,0.0096
21,22,1,0,6,0.0000,0.0091
22,20,1,0,6,0.0000,0.0100
23,20,2,1,5,0.0000,0.0000
24,20,0,0,5,0.0000,0.0000
25,19,0,0,5,0.0000,0.0000
26,17,1,0,5,0.0000,0.0000
27,13,1,0,5,0.0000,0.0000
28,12,0,0,5,0.0000,0.0000
29,10,0,0,5,0.0000,0.0000
30,9,0,0,5,0.0000,0.0000
31,6,0,0,5,0.0000,0.0000
32,5,0,0,5,0.0000,0.0000
33,5,0,0,5,0.0000,0.0000
34,3,0,0,5,0.0000,0.0000
35,3,0,0,5,0.0000,0.0000
36,3,0,0,5,0.0000,0.0000
37,3,0,0,5,0.0000,0.0000
38,3,0,0,5,0.0000,0.0000
39,3,0,0,5,0.0000,0.0000
40,1,0,0,5,0.0000,0.0000
41,1,0,0,5,0.0000,0.0000
42,0,0,0,5,0.0000,0.0000
1,60,1,2,18,0.1250,0.0425
2,60,4,2,16,0.0269,0.0271
3,60,4,1,15,0.0061,0.0221
4,59,0,2,13,0.0014,0.0062
5,59,0,1,12,0.0003,0.0000
6,59,3,0,12,0.0001,0.0000
7,58,2,0,12,0.0000,0.0000
8,58,5,0,12,0.0000,0.0000
9,57,4,0,12,0.0000,0.0000
10,55,4,1,11,0.0000,0.0210
11,54,2,1,10,0.0000,0.0168
12,52,5,2,8,0.0000,0.0090
13,49,3,1,7,0.0000,0.0067
14,46,4,0,7,0.0000,0.0000
15,43,3,0,7,0.0000,0.0000
16,39,0,0,7,0.0000,0.0000
17,36,3,0,7,0.0000,0.0000
18,33,1,0,7,0.0000,0.0000
19,32,1,0,7,0.0000,0.0000
20,28,2,1,6,0.0000,0.0246
21,25,1,0,6,0.0000,0.0254
22,22,2,2,4,0.0000,0.0000
23,21,1,0,4,0.0000,0.0000
24,20,1,0,4,0.0000,0.0000
25,20,2,0,4,0.0000,0.0000
26,20,2,0,4,0.0000,0.0000
27,18,2,0,4,0.0000,0.0000
28,17,0,0,4,0.0000,0.0000
29,13,1,0,4,0.0000,0.0000
30,13,1,0,4,0.0000,0.0531
31,11,0,0,4,0.0000,0.0531
32,7,0,0,4,0.0000,0.0857
33,6,0,2,2,0.0000,0.0000
34,4,0,0,2,0.0000,0.0000
35,4,0,0,2,0.0000,0.0000
36,3,0,0,2,0.0000,0.0000
37,2,0,0,2,0.0000,0.0000
38,2,0,0,2,0.0000,0.0000
39,2,0,0,2,0.0000,0.0000
40,1,0,0,2,0.0000,0.0000
41,1,0,0,2,0.0000,0.0000
42,1,0,0,2,0.0000,0.0000
43,1,0,0,2,0.0000,0.0000
44,1,0,0,2,0.0000,0.0000
45,1,0,0,2,0.0000,0.0000
46,1,0,0,2,0.0000,0.0000
47,1,0,0,2,0.0000,0.0000
48,1,0,0,2,0.0000,0.0000
49,1,0,0,2,0.0000,0.0000
50,1,0,0,2,0.0000,0.0000
51,0,0,0,2,0.0000,0.0000
1,60,1,1,19,0.1250,0.0202
2,60,4,1,18,0.0260,0.0195
3,60,5,2,16,0.0060,0.0033
4,60,3,0,16,0.0014,0.0000
5,60,4,0,16,0.0003,0.0000
6,60,1,0,16,0.0001,0.0000
7,60,2,0,16,0.0000,0.0000
8,60,3,0,16,0.0000,0.0000
9,60,3,0,16,0.0000,0.0000
10,57,2,2,14,0.0000,0.0441
11,55,4,1,13,0.0000,0.0254
12,52,2,2,11,0.0000,0.0038
13,49,4,1,10,0.0000,0.0000
14,47,1,0,10,0.0000,0.0000
15,44,2,0,10,0.0000,0.0000
16,44,3,0,10,0.0000,0.0000
17,41,1,0,10,0.0000,0.0000
18,37,2,0,10,0.0000,0.0000
19,35,2,0,10,0.0000,0.0000
20,32,2,1,9,0.0000,0.0160
21,29,1,0,9,0.0000,0.0000
22,27,1,0,9,0.0000,0.0000
23,27,5,0,9,0.0000,0.0000
24,25,2,0,9,0.0000,0.0000
25,25,0,0,9,0.0000,0.0000
26,23,2,0,9,0.0000,0.0000
27,22,0,0,9,0.0000,0.0000
28,19,2,0,9,0.0000,0.0000
29,16,1,0,9,0.0000,0.0000
30,13,1,0,9,0.0000,0.0154
31,10,0,1,8,0.0000,0.0000
32,8,1,0,8,0.0000,0.0000
33,7,1,0,8,0.0000,0.0000
34,7,1,0,8,0.0000,0.0000
35,4,0,0,8,0.0000,0.0000
36,3,0,0,8,0.0000,0.0000
37,2,0,0,8,0.0000,0.0000
38,1,0,0,8,0.0000,0.0000
39,1,0,0,8,0.0000,0.0000
40,0,0,0,8,0.0000,0.0000
1,60,3,3,17,0.1250,0.0427
2,60,1,1,16,0.0267,0.0224
3,60,5,2,14,0.0060,0.0033
4,60,5,1,13,0.0014,0.0000
5,60,4,0,13,0.0003,0.0000
6,60,4,0,13,0.0001,0.0000
7,60,8,0,13,0.0000,0.0000
8,60,5,0,13,0.0000,0.0000
9,58,5,0,13,0.0000,0.0000
10,55,5,1,12,0.0000,0.0138
11,53,4,0,12,0.0000,0.0120
12,50,4,0,12,0.0000,0.0114
13,48,7,2,10,0.0000,0.0000
14,47,3,0,10,0.0000,0.0000
15,46,6,0,10,0.0000,0.0000
16,43,6,0,10,0.0000,0.0000
17,42,4,0,10,0.0000,0.0000
18,42,5,0,10,0.0000,0.0000
19,35,4,0,10,0.0000,0.0000
20,33,1,0,10,0.0000,0.0141
21,28,4,0,10,0.0000,0.0204
22,26,4,1,9,0.0000,0.0128
23,26,2,0,9,0.0000,0.0000
24,23,2,0,9,0.0000,0.0000
25,22,0,0,9,0.0000,0.0000
26,20,1,0,9,0.0000,0.0000
27,18,2,0,9,0.0000,0.0000
28,16,0,0,9,0.0000,0.0000
29,14,0,0,9,0.0000,0.0000
30,12,0,1,8,0.0000,0.0575
31,11,1,0,8,0.0000,0.0228
32,10,1,0,8,0.0000,0.0200
33,9,0,1,7,0.0000,0.0000
34,8,0,0,7,0.0000,0.0000
35,8,0,0,7,0.0000,0.0000
36,8,0,0,7,0.0000,0.0000
37,6,0,0,7,0.0000,0.0000
38,6,1,0,7,0.0000,0.0000
39,5,0,0,7,0.0000,0.0000
40,4,0,0,7,0.0000,0.0000
41,2,0,0,7,0.0000,0.0000
42,1,0,0,7,0.0000,0.0000
43,1,0,0,7,0.0000,0.0000
44,1,0,0,7,0.0000,0.0000
45,1,0,0,7,0.0000,0.0000
46,1,0,0,7,0.0000,0.0000
47,1,0,0,7,0.0000,0.0000
48,1,0,0,7,0.0000,0.0000
49,1,0,0,7,0.0000,0.0000
50,0,0,0,7,0.0000,0.0000
1,59,2,0,20,0.1250,0.0298
2,59,2,1,19,0.0266,0.0263
3,59,1,1,18,0.0060,0.0108
4,59,4,2,16,0.0014,0.0000
5,59,1,0,16,0.0003,0.0000
6,59,0,0,16,0.0001,0.0000
7,58,4,0,16,0.0000,0.0000
8,56,5,0,16,0.0000,0.0000
9,56,9,0,16,0.0000,0.0000
10,56,4,0,16,0.0000,0.0000
11,54,5,0,16,0.0000,0.0000
12,53,7,0,16,0.0000,0.0000
13,49,3,0,16,0.0000,0.0000
14,46,4,0,16,0.0000,0.0000
15,43,6,0,16,0.0000,0.0000
16,42,5,0,16,0.0000,0.0000
17,40,5,0,16,0.0000,0.0000
18,35,3,0,16,0.0000,0.0000
19,31,4,0,16,0.0000,0.0000
20,30,1,3,13,0.0000,0.0067
21,24,1,1,12,0.0000,0.0000
22,22,2,0,12,0.0000,0.0000
23,21,2,0,12,0.0000,0.0000
24,19,2,0,12,0.0000,0.0000
25,19,1,0,12,0.0000,0.0000
26,18,1,0,12,0.0000,0.0000
27,16,0,0,12,0.0000,0.0000
28,12,1,0,12,0.0000,0.0000
29,11,2,0,12,0.0000,0.0000
30,9,0,0,12,0.0000,0.0396
31,6,0,0,12,0.0000,0.0548
32,6,1,0,12,0.0000,0.0706
33,5,0,1,11,0.0000,0.0000
34,4,0,0,11,0.0000,0.0000
35,2,0,0,11,0.0000,0.0000
36,2,0,0,11,0.0000,0.0000
37,2,0,0,11,0.0000,0.0000
38,2,0,0,11,0.0000,0.0000
39,2,0,0,11,0.0000,0.0000
40,2,0,0,11,0.0000,0.0000
41,2,0,0,11,0.0000,0.0000
42,2,0,0,11,0.0000,0.0000
43,1,0,0,11,0.0000,0.0000
44,1,0,0,11,0.0000,0.0000
45,1,0,0,11,0.0000,0.0000
46,1,0,0,11,0.0000,0.0000
47,1,0,0,11,0.0000,0.0000
48,1,0,0,11,0.0000,0.0000
49,0,0,0,11,0.0000,0.0000
1,60,4,1,19,0.1229,0.0293
2,60,5,3,16,0.0264,0.0033
3,60,2,0,16,0.0060,0.0035
4,60,3,1,15,0.0014,0.0000
5,60,5,0,15,0.0003,0.0000
6,59,6,0,15,0.0001,0.0000
7,59,4,0,15,0.0000,0.0000
8,58,6,0,15,0.0000,0.0000
9,56,3,0,15,0.0000,0.0000
10,53,4,4,11,0.0000,0.0480
11,53,2,1,10,0.0000,0.0137
12,52,5,2,8,0.0000,0.0048
13,48,5,1,7,0.0000,0.0000
14,44,5,0,7,0.0000,0.0000
15,43,5,0,7,0.0000,0.0000
16,43,3,0,7,0.0000,0.0000
17,41,1,0,7,0.0000,0.0000
18,38,3,0,7,0.0000,0.0000
19,36,2,0,7,0.0000,0.0000
20,31,2,0,7,0.0000,0.0000
21,29,3,0,7,0.0000,0.0000
22,27,4,0,7,0.0000,0.0000
23,24,3,0,7,0.0000,0.0000
24,23,1,0,7,0.0000,0.0000
25,21,2,0,7,0.0000,0.0000
26,19,2,0,7,0.0000,0.0000
27,17,3,0,7,0.0000,0.0000
28,17,2,0,7,0.0000,0.0000
29,16,1,0,7,0.0000,0.0000
30,15,1,0,7,0.0000,0.0000
31,14,1,0,7,0.0000,0.0000
32,12,1,0,7,0.0000,0.0000
33,12,0,0,7,0.0000,0.0000
34,11,0,0,7,0.0000,0.0000
35,10,0,0,7,0.0000,0.0000
36,9,0,0,7,0.0000,0.0000
37,8,1,0,7,0.0000,0.0000
38,6,0,0,7,0.0000,0.0000
39,5,0,0,7,0.0000,0.0000
40,5,0,0,7,0.0000,0.0000
41,5,0,0,7,0.0000,0.0000
42,4,0,0,7,0.0000,0.0000
43,4,0,0,7,0.0000,0.0000
44,3,0,0,7,0.0000,0.0000
45,3,0,0,7,0.0000,0.0000
46,2,0,0,7,0.0000,0.0000
47,2,0,0,7,0.0000,0.0000
48,2,0,0,7,0.0000,0.0000
49,2,0,0,7,0.0000,0.0000
50,1,0,0,7,0.0000,0.0000
51,1,0,0,7,0.0000,0.0000
52,1,0,0,7,0.0000,0.0000
53,0,0,0,7,0.0000,0.0000
