Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
55,2,0,0,32,0.0000,0.0000
56,2,0,0,32,0.0000,0.0000
57,2,0,0,32,0.0000,0.0000
58,2,0,0,32,0.0000,0.0000
59,2,0,0,32,0.0000,0.0000
60,2,0,0,32,0.0000,0.0000
61,1,0,0,32,0.0000,0.0000
62,1,0,0,32,0.0000,0.0000
63,1,0,0,32,0.0000,0.0000
64,1,0,0,32,0.0000,0.0000
65,1,0,0,32,0.0000,0.0000
66,1,0,0,32,0.0000,0.0000
67,1,0,0,32,0.0000,0.0000
68,1,0,0,32,0.0000,0.0000
69,1,0,0,32,0.0000,0.0000
70,1,0,0,32,0.0000,0.0000
71,0,0,0,32,0.0000,0.0000
1,119,9,6,54,0.1218,0.0293
2,119,13,5,49,0.0241,0.0054
3,119,8,1,48,0.0053,0.0000
4,118,13,0,48,0.0012,0.0000
5,117,9,0,48,0.0003,0.0000
6,117,14,0,48,0.0001,0.0000
7,112,11,0,48,0.0000,0.0000
8,109,8,0,48,0.0000,0.0000
9,107,9,0,48,0.0000,0.0000
10,107,15,7,41,0.0000,0.0373
11,105,15,2,39,0.0000,0.0165
12,103,13,2,37,0.0000,0.0122
13,100,18,1,36,0.0000,0.0058
14,96,18,0,36,0.0000,0.0000
15,94,16,0,36,0.0000,0.0000
16,90,12,0,36,0.0000,0.0000
17,86,9,0,36,0.0000,0.0000
18,82,12,0,36,0.0000,0.0000
19,74,11,0,36,0.0000,0.0000
20,71,6,1,35,0.0000,0.0507
21,62,11,1,34,0.0000,0.0405
22,60,4,3,31,0.0000,0.0134
23,57,8,0,31,0.0000,0.0071
24,52,6,0,31,0.0000,0.0038
25,49,10,1,30,0.0000,0.0000
26,45,7,0,30,0.0000,0.0000
27,43,6,0,30,0.0000,0.0000
28,40,5,0,30,0.0000,0.0000
29,37,6,0,30,0.0000,0.0000
30,32,4,0,30,0.0000,0.0174
31,29,4,0,30,0.0000,0.0136
32,26,1,0,30,0.0000,0.0077
33,25,1,0,30,0.0000,0.0080
34,22,2,1,29,0.0000,0.0000
35,19,0,0,29,0.0000,0.0000
36,16,2,0,29,0.0000,0.0000
37,14,2,0,29,0.0000,0.0000
38,11,1,0,29,0.0000,0.0000
39,9,0,0,29,0.0000,0.0000
40,8,0,1,28,0.0000,0.0500
41,8,0,1,27,0.0000,0.0250
42,6,0,0,27,0.0000,0.0333
43,5,0,1,26,0.0000,0.0000
44,4,0,0,26,0.0000,0.0000
45,3,0,0,26,0.0000,0.0000
46,3,0,0,26,0.0000,0.0000
47,3,0,0,26,0.0000,0.0000
48,2,0,0,26,0.0000,0.0000
49,2,0,0,26,0.0000,0.0000
50,2,0,0,26,0.0000,0.0000
51,2,0,0,26,0.0000,0.0000
52,2,0,0,26,0.0000,0.0000
53,1,0,0,26,0.0000,0.0000
54,1,0,0,26,0.0000,0.0000
55,1,0,0,26,0.0000,0.0000
56,1,0,0,26,0.0000,0.0000
57,1,0,0,26,0.0000,0.0000
58,1,0,0,26,0.0000,0.0000
59,1,0,0,26,0.0000,0.0000
60,1,0,0,26,0.0000,0.0000
61,1,0,0,26,0.0000,0.0000
62,1,0,0,26,0.0000,0.0000
63,1,0,0,26,0.0000,0.0000
64,1,0,0,26,0.0000,0.0000
65,1,0,0,26,0.0000,0.0000
66,1,0,0,26,0.0000,0.0000
67,1,0,0,26,0.0000,0.0000
68,1,0,0,26,0.0000,0.0000
69,1,0,0,26,0.0000,0.0000
70,1,0,0,26,0.0000,0.0000
71,1,0,0,26,0.0000,0.0000
72,1,0,0,26,0.0000,0.0000
73,1,0,0,26,0.0000,0.0000
74,1,0,0,26,0.0000,0.0000
75,1,0,0,26,0.0000,0.0000
76,1,0,0,26,0.0000,0.0000
77,1,0,0,26,0.0000,0.0000
78,1,0,0,26,0.0000,0.0000
79,1,0,0,26,0.0000,0.0000
80,1,0,0,26,0.0000,0.0000
81,1,0,0,26,0.0000,0.0000
82,1,0,0,26,0.0000,0.0000
83,0,0,0,26,0.0000,0.0000
1,120,7,7,53,0.1229,0.0467
2,119,12,7,46,0.0252,0.0103
3,119,11,1,45,0.0054,0.0096
4,118,8,0,45,0.0012,0.0043
5,117,10,1,44,0.0003,0.0000
6,117,16,0,44,0.0001,0.0000
7,115,16,0,44,0.0000,0.0000
8,114,15,0,44,0.0000,0.0000
9,112,11,0,44,0.0000,0.0000
10,108,16,5,39,0.0000,0.0251
11,104,14,1,38,0.0000,0.0180
12,102,16,2,36,0.0000,0.0099
13,96,14,1,35,0.0000,0.0000
14,92,14,0,35,0.0000,0.0000
15,86,8,0,35,0.0000,0.0000
16,81,8,0,35,0.0000,0.0000
17,77,9,0,35,0.0000,0.0000
18,71,11,0,35,0.0000,0.0000
19,69,7,0,35,0.0000,0.0000
20,62,8,3,32,0.0000,0.0171
21,59,10,0,32,0.0000,0.0101
22,54,8,0,32,0.0000,0.0074
23,50,9,1,31,0.0000,0.0000
24,47,3,0,31,0.0000,0.0000
25,44,5,0,31,0.0000,0.0000
26,38,6,0,31,0.0000,0.0000
27,35,6,0,31,0.0000,0.0000
28,31,7,0,31,0.0000,0.0000
29,28,4,0,31,0.0000,0.0000
30,25,2,0,31,0.0000,0.0276
31,21,1,0,31,0.0000,0.0263
32,16,1,1,30,0.0000,0.0125
33,14,0,1,29,0.0000,0.0000
34,11,0,0,29,0.0000,0.0000
35,9,0,0,29,0.0000,0.0000
36,7,0,0,29,0.0000,0.0000
37,6,0,0,29,0.0000,0.0000
38,4,0,0,29,0.0000,0.0000
39,4,0,0,29,0.0000,0.0000
40,4,0,0,29,0.0000,0.0000
41,4,0,0,29,0.0000,0.0000
42,3,0,0,29,0.0000,0.0000
43,3,0,0,29,0.0000,0.0000
44,3,0,0,29,0.0000,0.0000
45,1,0,0,29,0.0000,0.0000
46,1,0,0,29,0.0000,0.0000
47,1,0,0,29,0.0000,0.0000
48,1,0,0,29,0.0000,0.0000
49,1,0,0,29,0.0000,0.0000
50,1,0,0,29,0.0000,0.0000
51,1,0,0,29,0.0000,0.0000
52,1,0,0,29,0.0000,0.0000
53,1,0,0,29,0.0000,0.0000
54,1,0,0,29,0.0000,0.0000
55,1,0,0,29,0.0000,0.0000
56,1,0,0,29,0.0000,0.0000
57,0,0,0,29,0.0000,0.0000
1,118,11,5,55,0.1229,0.0191
2,118,9,0,55,0.0245,0.0133
3,117,14,2,53,0.0052,0.0060
4,117,12,0,53,0.0011,0.0061
5,117,12,1,52,0.0002,0.0000
6,116,14,0,52,0.0001,0.0000
7,115,10,0,52,0.0000,0.0000
8,112,16,0,52,0.0000,0.0000
9,110,12,0,52,0.0000,0.0000
10,107,10,7,45,0.0000,0.0581
11,104,15,4,41,0.0000,0.0209
12,100,13,1,40,0.0000,0.0046
13,97,15,1,39,0.0000,0.0000
14,93,11,0,39,0.0000,0.0000
15,88,12,0,39,0.0000,0.0000
16,85,13,0,39,0.0000,0.0000
17,81,8,0,39,0.0000,0.0000
18,77,11,0,39,0.0000,0.0000
19,74,11,0,39,0.0000,0.0000
20,69,10,1,38,0.0000,0.0186
21,66,10,1,37,0.0000,0.0118
22,59,6,2,35,0.0000,0.0000
23,54,6,0,35,0.0000,0.0000
24,51,5,0,35,0.0000,0.0000
25,50,9,0,35,0.0000,0.0000
26,49,7,0,35,0.0000,0.0000
27,47,3,0,35,0.0000,0.0000
28,43,3,0,35,0.0000,0.0000
29,41,4,0,35,0.0000,0.0000
30,39,6,2,33,0.0000,0.0339
31,32,5,0,33,0.0000,0.0141
32,29,3,1,32,0.0000,0.0000
33,26,2,0,32,0.0000,0.0000
34,24,2,0,32,0.0000,0.0000
35,20,3,0,32,0.0000,0.0000
36,19,1,0,32,0.0000,0.0000
37,17,3,0,32,0.0000,0.0000
38,17,1,0,32,0.0000,0.0000
39,16,1,0,32,0.0000,0.0000
40,14,1,0,32,0.0000,0.0358
41,12,2,0,32,0.0000,0.0611
42,11,1,0,32,0.0000,0.0581
43,9,0,1,31,0.0000,0.0000
44,9,0,0,31,0.0000,0.0000
45,7,0,0,31,0.0000,0.0000
46,6,0,0,31,0.0000,0.0000
47,5,0,0,31,0.0000,0.0000
48,4,0,0,31,0.0000,0.0000
49,3,0,0,31,0.0000,0.0000
50,2,0,0,31,0.0000,0.0000
51,1,0,0,31,0.0000,0.0000
52,1,0,0,31,0.0000,0.0000
53,1,0,0,31,0.0000,0.0000
54,0,0,0,31,0.0000,0.0000
1,119,8,9,51,0.1229,0.0264
2,119,11,5,46,0.0247,0.0047
3,119,12,1,45,0.0052,0.0026
4,118,13,1,44,0.0011,0.0000
5,118,10,0,44,0.0003,0.0000
6,117,9,0,44,0.0001,0.0000
7,116,15,0,44,0.0000,0.0000
8,114,13,0,44,0.0000,0.0000
9,113,18,0,44,0.0000,0.0000
10,112,13,4,40,0.0000,0.0198
11,109,13,2,38,0.0000,0.0099
12,107,16,2,36,0.0000,0.0000
13,106,14,0,36,0.0000,0.0000
14,103,16,0,36,0.0000,0.0000
15,99,17,0,36,0.0000,0.0000
16,95,16,0,36,0.0000,0.0000
17,93,16,0,36,0.0000,0.0000
18,88,15,0,36,0.0000,0.0000
19,83,11,0,36,0.0000,0.0000
20,78,13,0,36,0.0000,0.0286
21,72,10,0,36,0.0000,0.0340
22,67,10,2,34,0.0000,0.0281
23,63,8,1,33,0.0000,0.0000
24,59,9,0,33,0.0000,0.0000
25,53,4,0,33,0.0000,0.0000
26,48,8,0,33,0.0000,0.0000
27,47,7,0,33,0.0000,0.0000
28,46,9,0,33,0.0000,0.0000
29,42,5,0,33,0.0000,0.0000
30,42,9,1,32,0.0000,0.0322
31,39,5,2,30,0.0000,0.0077
32,34,4,0,30,0.0000,0.0066
33,29,4,1,29,0.0000,0.0000
34,27,3,0,29,0.0000,0.0000
35,26,3,0,29,0.0000,0.0000
36,25,3,0,29,0.0000,0.0000
37,23,3,0,29,0.0000,0.0000
38,20,4,0,29,0.0000,0.0000
39,20,2,0,29,0.0000,0.0000
40,18,3,0,29,0.0000,0.0000
41,17,3,0,29,0.0000,0.0000
42,15,2,0,29,0.0000,0.0000
43,14,2,0,29,0.0000,0.0000
44,12,1,0,29,0.0000,0.0000
45,11,1,0,29,0.0000,0.0000
46,10,1,0,29,0.0000,0.0000
47,9,0,0,29,0.0000,0.0000
48,7,0,0,29,0.0000,0.0000
49,6,0,0,29,0.0000,0.0000
50,5,1,0,29,0.0000,0.0000
51,4,0,0,29,0.0000,0.0000
52,4,0,0,29,0.0000,0.0000
53,3,0,0,29,0.0000,0.0000
54,2,0,0,29,0.0000,0.0000
55,2,0,0,29,0.0000,0.0000
56,2,0,0,29,0.0000,0.0000
57,2,0,0,29,0.0000,0.0000
58,2,0,0,29,0.0000,0.0000
59,2,0,0,29,0.0000,0.0000
60,2,0,0,29,0.0000,0.2000
61,2,0,1,28,0.0000,0.1000
62,2,0,0,28,0.0000,0.1000
63,2,0,1,27,0.0000,0.0000
64,2,0,0,27,0.0000,0.0000
65,2,0,0,27,0.0000,0.0000
66,2,0,0,27,0.0000,0.0000
67,2,0,0,27,0.0000,0.0000
68,1,0,0,27,0.0000,0.0000
69,1,0,0,27,0.0000,0.0000
70,1,0,0,27,0.0000,0.2000
71,1,0,1,26,0.0000,0.0000
72,1,0,0,26,0.0000,0.0000
73,1,0,0,26,0.0000,0.0000
74,0,0,0,26,0.0000,0.0000
