Step,AgentID,Decision,Explanation
1,-5924,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5924,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5952,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5966,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-6036,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-6148,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-6176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-6834,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
60,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
60,-6176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7358,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7428,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-7694,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-7806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8198,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8568,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8582,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8568,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8582,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9562,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-9562,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9722,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9736,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9736,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9750,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9764,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9778,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9778,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-10758,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-10974,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-10988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-11002,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-10974,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-10988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-11016,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11058,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11072,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11086,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11058,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11128,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11198,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-11968,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
