Step,AgentID,Decision,Explanation
1,-5924,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5924,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5938,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-5952,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5910,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5966,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-6036,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-6148,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-6176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-6834,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
60,-5994,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
60,-6176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7176,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-7204,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7190,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7358,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-7428,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-7694,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-7806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8198,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8456,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-8470,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8442,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8568,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-8582,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8568,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-8582,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9562,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-9562,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9722,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-9736,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9736,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-9750,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9764,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-9778,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9778,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-9806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9708,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9806,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-9988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-10758,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-10974,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-10988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-11002,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-10974,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-10988,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-11016,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11058,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11072,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-11086,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11058,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11128,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-11198,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-11968,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-12240,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-12254,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-12268,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-12240,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-12254,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-12268,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-12240,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-12268,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-12296,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-12310,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-12380,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-12408,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-12408,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-12464,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-12660,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-13506,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-13520,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-13534,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-13506,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-13534,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-13548,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-13506,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-13548,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-13576,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-13548,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-13604,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-13618,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-13548,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-13646,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-13940,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-14772,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-14786,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-14800,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-14772,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-14786,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-14814,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-14800,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-14814,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-14884,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-14800,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-14814,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-14926,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-15178,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-15500,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-15710,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-16038,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-16052,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-16066,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-16038,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-16066,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-16080,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-16038,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-16066,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-16094,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-16094,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-16178,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-16262,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-16262,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-16402,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-16696,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-17304,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-17318,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-17332,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-17304,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-17318,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-17332,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-17304,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-17332,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-17346,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-17346,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-17374,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-17388,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-17346,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-17542,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-17696,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-17696,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-17990,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-18570,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-18584,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-18598,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-18570,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-18584,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-18598,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-18570,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-18584,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-18598,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-18584,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-18598,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-18626,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-19256,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-19480,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-19592,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-19836,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-19850,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-19864,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-19836,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-19850,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-19864,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-19892,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-19934,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-19948,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-19990,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-20060,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-20074,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-20200,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-20270,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-20648,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-21102,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-21116,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-21130,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-21102,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-21116,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-21144,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-21172,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-21186,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-21228,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-21256,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-21312,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-21410,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-21830,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-22368,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-22382,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-22396,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-22368,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-22396,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-22410,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-22410,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-22424,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-22438,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-22424,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-22438,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-22452,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-22438,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-22452,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-22550,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-22592,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-23634,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-23648,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-23662,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-23648,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-23662,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-23676,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-23648,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-23662,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-23676,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-23662,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-23676,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-23746,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-23676,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-24390,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-24600,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-24900,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-24914,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-24928,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-24900,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-24928,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-24942,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-24900,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-24928,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-24970,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-24900,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-25026,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-25054,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-25026,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-25068,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-25292,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-26166,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-26180,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-26194,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-26166,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-26194,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-26208,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-26166,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-26208,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-26222,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-26166,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-26208,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-26236,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-26432,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-26516,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-26908,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-26516,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-27034,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-27160,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-27432,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-27446,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-27460,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-27432,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-27446,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-27460,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-27446,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-27460,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-27488,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-27614,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-27656,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-27726,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-27656,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-27810,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-27922,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-28006,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-28062,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-28698,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-28712,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-28726,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-28698,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-28726,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-28740,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-28726,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-28740,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
20,-28782,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-28838,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-28866,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
30,-29006,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-28726,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-28908,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
40,-29104,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
50,-29832,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-29964,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-29978,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
1,-29992,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
10,-29964,selfish,"openai request failed: HTTP/1.1 429 Too Many Requests (status=429)"
