Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
67,1,0,0,25,0.0000,0.0000
68,1,0,0,25,0.0000,0.0000
69,1,0,0,25,0.0000,0.0000
70,0,0,0,25,0.0000,0.0000
1,146,18,11,69,0.1207,0.0145
2,146,21,2,67,0.0232,0.0000
3,146,19,0,67,0.0047,0.0000
4,146,19,0,67,0.0010,0.0000
5,146,22,0,67,0.0002,0.0000
6,145,24,7,60,0.0000,0.0168
7,145,18,1,59,0.0000,0.0036
8,143,16,0,59,0.0000,0.0039
9,139,25,0,59,0.0000,0.0031
10,138,21,1,58,0.0000,0.0000
11,135,22,0,58,0.0000,0.0000
12,132,20,3,55,0.0000,0.0065
13,129,23,1,54,0.0000,0.0054
14,126,23,0,54,0.0000,0.0000
15,124,25,0,54,0.0000,0.0000
16,117,23,0,54,0.0000,0.0000
17,113,21,0,54,0.0000,0.0000
18,110,20,7,47,0.0000,0.0612
19,105,20,3,44,0.0000,0.0292
20,103,22,1,43,0.0000,0.0178
21,100,18,0,43,0.0000,0.0188
22,94,21,0,43,0.0000,0.0191
23,87,17,1,42,0.0000,0.0165
24,83,12,5,37,0.0000,0.0312
25,82,17,2,35,0.0000,0.0113
26,78,17,1,34,0.0000,0.0063
27,74,16,0,34,0.0000,0.0000
28,70,13,0,34,0.0000,0.0000
29,68,14,0,34,0.0000,0.0000
30,63,14,3,31,0.0000,0.0388
31,60,10,2,29,0.0000,0.0099
32,58,11,0,29,0.0000,0.0000
33,56,11,0,29,0.0000,0.0000
34,54,16,0,29,0.0000,0.0000
35,49,9,0,29,0.0000,0.0000
36,47,10,1,28,0.0000,0.0489
37,44,6,0,28,0.0000,0.0256
38,39,7,0,28,0.0000,0.0225
39,35,4,1,27,0.0000,0.0110
40,33,4,1,26,0.0000,0.0000
41,30,6,0,26,0.0000,0.0000
42,28,3,0,26,0.0000,0.0564
43,27,3,2,24,0.0000,0.0000
44,23,2,0,24,0.0000,0.0000
45,19,2,0,24,0.0000,0.0000
46,17,2,0,24,0.0000,0.0000
47,17,2,0,24,0.0000,0.0000
48,16,3,0,24,0.0000,0.0571
49,15,2,0,24,0.0000,0.0512
50,14,1,0,24,0.0000,0.0664
51,11,0,1,23,0.0000,0.0456
52,10,1,0,23,0.0000,0.0313
53,9,1,1,22,0.0000,0.0000
54,9,1,0,22,0.0000,0.0000
55,7,0,0,22,0.0000,0.0000
56,6,0,0,22,0.0000,0.0000
57,6,0,0,22,0.0000,0.0000
58,6,0,0,22,0.0000,0.0000
59,4,0,0,22,0.0000,0.0000
60,4,0,0,22,0.0000,0.0500
61,4,0,0,22,0.0000,0.0500
62,3,0,0,22,0.0000,0.0667
63,2,0,1,21,0.0000,0.0000
64,2,0,0,21,0.0000,0.0000
65,1,0,0,21,0.0000,0.0000
66,1,0,0,21,0.0000,0.0000
67,1,0,0,21,0.0000,0.0000
68,1,0,0,21,0.0000,0.0000
69,1,0,0,21,0.0000,0.0000
70,1,0,0,21,0.0000,0.0000
71,1,0,0,21,0.0000,0.0000
72,0,0,0,21,0.0000,0.0000
1,148,21,11,69,0.1208,0.0100
2,148,14,2,67,0.0241,0.0000
3,146,12,0,67,0.0049,0.0000
4,145,20,0,67,0.0010,0.0000
5,144,19,0,67,0.0002,0.0000
6,142,22,6,61,0.0000,0.0190
7,139,24,1,60,0.0000,0.0117
8,138,15,2,58,0.0000,0.0000
9,137,24,0,58,0.0000,0.0000
10,131,12,0,58,0.0000,0.0000
11,126,16,0,58,0.0000,0.0000
12,124,16,8,50,0.0000,0.0301
13,120,16,0,50,0.0000,0.0278
14,114,18,3,47,0.0000,0.0080
15,111,17,1,46,0.0000,0.0053
16,106,18,1,45,0.0000,0.0000
17,97,15,0,45,0.0000,0.0000
18,96,15,5,40,0.0000,0.0209
19,94,14,1,39,0.0000,0.0000
20,90,13,0,39,0.0000,0.0000
21,86,11,0,39,0.0000,0.0000
22,81,13,0,39,0.0000,0.0000
23,77,13,0,39,0.0000,0.0000
24,72,9,0,39,0.0000,0.0249
25,69,11,0,39,0.0000,0.0211
26,64,10,3,36,0.0000,0.0000
27,57,8,0,36,0.0000,0.0000
28,50,7,0,36,0.0000,0.0000
29,49,5,0,36,0.0000,0.0000
30,45,5,2,34,0.0000,0.0156
31,42,3,1,33,0.0000,0.0048
32,37,6,0,33,0.0000,0.0072
33,33,5,1,32,0.0000,0.0000
34,31,2,0,32,0.0000,0.0000
35,27,5,0,32,0.0000,0.0000
36,26,1,0,32,0.0000,0.0154
37,23,2,1,31,0.0000,0.0087
38,19,1,1,30,0.0000,0.0000
39,19,1,0,30,0.0000,0.0000
40,17,1,0,30,0.0000,0.0000
41,15,1,0,30,0.0000,0.0000
42,14,1,0,30,0.0000,0.0143
43,14,0,0,30,0.0000,0.0143
44,11,2,0,30,0.0000,0.0182
45,10,0,1,29,0.0000,0.0000
46,5,0,0,29,0.0000,0.0000
47,4,0,0,29,0.0000,0.0000
48,4,0,0,29,0.0000,0.0500
49,3,0,1,28,0.0000,0.0000
50,3,0,0,28,0.0000,0.0000
51,2,0,0,28,0.0000,0.0000
52,1,0,0,28,0.0000,0.0000
53,1,0,0,28,0.0000,0.0000
54,1,0,0,28,0.0000,0.0000
55,1,0,0,28,0.0000,0.0000
56,1,0,0,28,0.0000,0.0000
57,1,0,0,28,0.0000,0.0000
58,1,0,0,28,0.0000,0.0000
59,1,0,0,28,0.0000,0.0000
60,1,0,0,28,0.0000,0.0000
61,1,0,0,28,0.0000,0.0000
62,1,0,0,28,0.0000,0.0000
63,1,0,0,28,0.0000,0.0000
64,1,0,0,28,0.0000,0.0000
65,1,0,0,28,0.0000,0.0000
66,1,0,0,28,0.0000,0.0000
67,1,0,0,28,0.0000,0.0000
68,1,0,0,28,0.0000,0.0000
69,1,0,0,28,0.0000,0.0000
70,1,0,0,28,0.0000,0.0000
71,1,0,0,28,0.0000,0.0000
72,1,0,0,28,0.0000,0.0000
73,1,0,0,28,0.0000,0.0000
74,0,0,0,28,0.0000,0.0000
1,147,15,10,70,0.1216,0.0281
2,147,16,6,64,0.0233,0.0000
3,145,14,0,64,0.0047,0.0000
4,143,22,0,64,0.0010,0.0000
5,143,24,0,64,0.0002,0.0000
6,143,20,6,58,0.0000,0.0056
7,141,21,1,57,0.0000,0.0000
8,140,22,0,57,0.0000,0.0000
9,138,23,0,57,0.0000,0.0000
10,137,28,0,57,0.0000,0.0000
11,135,18,0,57,0.0000,0.0000
12,132,21,13,44,0.0000,0.0313
13,125,19,2,42,0.0000,0.0118
14,123,18,0,42,0.0000,0.0097
15,120,23,2,40,0.0000,0.0000
16,115,21,0,40,0.0000,0.0000
17,113,25,0,40,0.0000,0.0000
18,108,21,5,35,0.0000,0.0454
19,102,21,2,33,0.0000,0.0216
20,96,21,0,33,0.0000,0.0060
21,93,16,0,33,0.0000,0.0040
22,88,17,1,32,0.0000,0.0000
23,82,16,0,32,0.0000,0.0000
24,79,14,1,31,0.0000,0.0194
25,75,10,0,31,0.0000,0.0000
26,70,12,0,31,0.0000,0.0000
27,65,9,0,31,0.0000,0.0000
28,59,10,0,31,0.0000,0.0000
29,57,11,0,31,0.0000,0.0000
30,55,9,0,31,0.0000,0.0056
31,51,10,1,30,0.0000,0.0000
32,47,8,0,30,0.0000,0.0000
33,46,10,0,30,0.0000,0.0000
34,45,5,0,30,0.0000,0.0000
35,40,7,0,30,0.0000,0.0000
36,37,5,0,30,0.0000,0.0394
37,33,3,2,28,0.0000,0.0280
38,31,5,1,27,0.0000,0.0000
39,29,5,0,27,0.0000,0.0000
40,26,4,0,27,0.0000,0.0000
41,24,3,0,27,0.0000,0.0000
42,19,2,0,27,0.0000,0.0105
43,17,3,0,27,0.0000,0.0118
44,16,1,1,26,0.0000,0.0000
45,14,1,0,26,0.0000,0.0000
46,12,0,0,26,0.0000,0.0000
47,11,0,0,26,0.0000,0.0000
48,11,1,0,26,0.0000,0.0182
49,10,1,0,26,0.0000,0.0200
50,8,0,1,25,0.0000,0.0000
51,7,0,0,25,0.0000,0.0000
52,5,0,0,25,0.0000,0.0000
53,5,0,0,25,0.0000,0.0000
54,3,0,0,25,0.0000,0.0667
55,2,0,0,25,0.0000,0.1000
56,2,0,0,25,0.0000,0.1000
57,2,0,1,24,0.0000,0.0000
58,1,0,0,24,0.0000,0.0000
59,1,0,0,24,0.0000,0.0000
60,1,0,0,24,0.0000,0.0000
61,1,0,0,24,0.0000,0.0000
62,1,0,0,24,0.0000,0.0000
63,1,0,0,24,0.0000,0.0000
64,1,0,0,24,0.0000,0.0000
65,1,0,0,24,0.0000,0.0000
66,1,0,0,24,0.0000,0.0000
67,1,0,0,24,0.0000,0.0000
68,1,0,0,24,0.0000,0.0000
69,1,0,0,24,0.0000,0.0000
70,1,0,0,24,0.0000,0.0000
71,1,0,0,24,0.0000,0.0000
72,1,0,0,24,0.0000,0.0000
73,1,0,0,24,0.0000,0.0000
74,1,0,0,24,0.0000,0.0000
75,1,0,0,24,0.0000,0.0000
76,1,0,0,24,0.0000,0.0000
77,0,0,0,24,0.0000,0.0000
1,148,13,6,74,0.1208,0.0184
2,148,11,4,70,0.0237,0.0000
3,147,12,0,70,0.0050,0.0000
4,146,21,0,70,0.0010,0.0000
5,145,23,0,70,0.0002,0.0000
6,145,19,6,64,0.0000,0.0206
7,143,17,0,64,0.0000,0.0172
8,141,20,1,63,0.0000,0.0132
9,138,16,1,62,0.0000,0.0064
10,135,21,0,62,0.0000,0.0000
11,131,22,0,62,0.0000,0.0000
12,129,18,4,58,0.0000,0.0100
13,125,24,0,58,0.0000,0.0116
14,124,21,0,58,0.0000,0.0109
15,120,18,0,58,0.0000,0.0102
16,117,21,1,57,0.0000,0.0032
17,115,22,0,57,0.0000,0.0000
18,114,17,6,51,0.0000,0.0293
19,111,22,3,48,0.0000,0.0029
20,106,20,1,47,0.0000,0.0000
21,102,18,0,47,0.0000,0.0000
22,99,18,0,47,0.0000,0.0000
23,96,18,0,47,0.0000,0.0000
24,93,19,2,45,0.0000,0.0084
25,92,18,0,45,0.0000,0.0083
26,89,16,1,44,0.0000,0.0058
27,81,13,0,44,0.0000,0.0000
28,76,12,0,44,0.0000,0.0000
29,73,13,0,44,0.0000,0.0000
30,70,18,3,41,0.0000,0.0471
31,66,13,1,40,0.0000,0.0374
32,62,11,0,40,0.0000,0.0379
33,56,12,1,39,0.0000,0.0400
34,51,11,1,38,0.0000,0.0214
35,48,9,0,38,0.0000,0.0191
36,43,6,1,37,0.0000,0.0310
37,39,8,1,36,0.0000,0.0000
38,37,5,0,36,0.0000,0.0000
39,34,5,0,36,0.0000,0.0000
40,31,3,0,36,0.0000,0.0000
41,30,6,0,36,0.0000,0.0000
42,28,3,0,36,0.0000,0.0000
43,25,4,0,36,0.0000,0.0000
44,24,5,0,36,0.0000,0.0000
45,24,5,0,36,0.0000,0.0000
46,22,3,0,36,0.0000,0.0000
47,21,4,0,36,0.0000,0.0000
48,20,3,1,35,0.0000,0.0821
49,20,4,1,34,0.0000,0.0257
50,19,3,0,34,0.0000,0.0211
51,18,2,2,32,0.0000,0.0000
52,15,2,0,32,0.0000,0.0000
53,13,3,0,32,0.0000,0.0000
54,12,2,0,32,0.0000,0.0167
55,10,1,0,32,0.0000,0.0200
56,8,2,1,31,0.0000,0.0000
57,8,0,0,31,0.0000,0.0000
58,7,1,0,31,0.0000,0.0000
59,6,0,0,31,0.0000,0.0000
60,5,0,0,31,0.0000,0.0400
61,5,0,1,30,0.0000,0.0000
62,5,0,0,30,0.0000,0.0000
63,5,0,0,30,0.0000,0.0000
64,5,0,0,30,0.0000,0.0000
65,5,0,0,30,0.0000,0.0000
66,5,0,0,30,0.0000,0.0000
67,4,1,0,30,0.0000,0.0000
68,4,1,0,30,0.0000,0.0000
69,3,0,0,30,0.0000,0.0000
70,3,0,0,30,0.0000,0.0000
71,2,0,0,30,0.0000,0.0000
72,1,0,0,30,0.0000,0.0000
73,1,0,0,30,0.0000,0.0000
74,1,0,0,30,0.0000,0.0000
75,0,0,0,30,0.0000,0.0000
1,150,15,6,74,0.1192,0.0020
2,150,16,1,73,0.0232,0.0000
3,150,20,0,73,0.0047,0.0000
4,149,21,0,73,0.0010,0.0000
5,149,21,0,73,0.0002,0.0000
6,148,25,6,67,0.0000,0.0376
7,148,23,3,64,0.0000,0.0153
8,146,21,1,63,0.0000,0.0079
9,145,19,0,63,0.0000,0.0076
10,143,19,0,63,0.0000,0.0078
11,139,25,0,63,0.0000,0.0060
12,138,21,3,60,0.0000,0.0212
13,133,20,2,58,0.0000,0.0147
14,130,21,1,57,0.0000,0.0124
15,127,21,0,57,0.0000,0.0086
16,123,20,1,56,0.0000,0.0000
17,119,24,0,56,0.0000,0.0000
18,116,23,2,54,0.0000,0.0435
19,111,24,4,50,0.0000,0.0137
20,106,25,1,49,0.0000,0.0000
21,102,19,0,49,0.0000,0.0000
22,95,19,0,49,0.0000,0.0000
23,91,21,0,49,0.0000,0.0000
24,88,22,1,48,0.0000,0.0286
25,85,21,1,47,0.0000,0.0143
26,79,19,1,46,0.0000,0.0000
27,76,16,0,46,0.0000,0.0000
28,73,13,0,46,0.0000,0.0000
29,69,17,0,46,0.0000,0.0000
30,65,14,0,46,0.0000,0.0157
31,60,12,1,45,0.0000,0.0000
32,54,11,0,45,0.0000,0.0000
33,51,8,0,45,0.0000,0.0000
34,48,9,0,45,0.0000,0.0000
35,43,9,0,45,0.0000,0.0000
36,40,5,0,45,0.0000,0.0974
37,39,4,0,45,0.0000,0.0998
38,35,7,1,44,0.0000,0.0905
39,31,5,3,41,0.0000,0.0396
40,27,1,2,39,0.0000,0.0000
41,26,3,0,39,0.0000,0.0000
42,24,3,1,38,0.0000,0.0510
43,21,3,1,37,0.0000,0.0278
44,18,0,0,37,0.0000,0.0296
45,16,4,0,37,0.0000,0.0333
46,14,1,1,36,0.0000,0.0286
47,12,0,0,36,0.0000,0.0000
48,11,1,0,36,0.0000,0.0000
49,11,1,0,36,0.0000,0.0000
50,10,1,0,36,0.0000,0.0000
51,9,0,0,36,0.0000,0.0000
52,8,1,0,36,0.0000,0.0000
53,7,0,0,36,0.0000,0.0000
54,5,0,0,36,0.0000,0.0000
55,4,0,0,36,0.0000,0.0000
56,3,0,0,36,0.0000,0.0000
57,3,0,0,36,0.0000,0.0000
58,2,0,0,36,0.0000,0.0000
59,2,0,0,36,0.0000,0.0000
60,2,0,0,36,0.0000,0.0000
61,1,0,0,36,0.0000,0.0000
62,1,0,0,36,0.0000,0.0000
63,1,0,0,36,0.0000,0.0000
64,1,0,0,36,0.0000,0.0000
65,0,0,0,36,0.0000,0.0000
