Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
10,52,1,0,17,0.0000,0.0165
11,50,1,0,17,0.0000,0.0179
12,46,4,2,15,0.0000,0.0000
13,45,4,0,15,0.0000,0.0000
14,45,3,0,15,0.0000,0.0000
15,41,3,0,15,0.0000,0.0000
16,39,2,0,15,0.0000,0.0000
17,35,4,0,15,0.0000,0.0000
18,32,3,0,15,0.0000,0.0000
19,30,5,0,15,0.0000,0.0000
20,28,5,0,15,0.0000,0.0071
21,26,3,0,15,0.0000,0.0077
22,21,1,1,14,0.0000,0.0000
23,19,2,0,14,0.0000,0.0000
24,16,1,0,14,0.0000,0.0000
25,15,0,0,14,0.0000,0.0000
26,14,0,0,14,0.0000,0.0000
27,11,0,0,14,0.0000,0.0000
28,10,1,0,14,0.0000,0.0000
29,10,0,0,14,0.0000,0.0000
30,8,1,1,13,0.0000,0.0696
31,8,0,0,13,0.0000,0.0250
32,7,0,1,12,0.0000,0.0000
33,6,0,0,12,0.0000,0.0000
34,4,0,0,12,0.0000,0.0000
35,4,0,0,12,0.0000,0.0000
36,4,0,0,12,0.0000,0.0000
37,2,0,0,12,0.0000,0.0000
38,2,0,0,12,0.0000,0.0000
39,2,0,0,12,0.0000,0.0000
40,0,0,0,12,0.0000,0.0000
1,59,2,0,20,0.1250,0.0209
2,59,4,1,19,0.0264,0.0164
3,59,2,0,19,0.0061,0.0151
4,59,3,2,17,0.0014,0.0000
5,58,4,0,17,0.0003,0.0000
6,58,4,0,17,0.0001,0.0000
7,58,3,0,17,0.0000,0.0000
8,57,5,0,17,0.0000,0.0000
9,57,4,0,17,0.0000,0.0000
10,55,5,1,16,0.0000,0.0227
11,55,2,0,16,0.0000,0.0135
12,53,4,1,15,0.0000,0.0000
13,51,3,0,15,0.0000,0.0000
14,48,3,0,15,0.0000,0.0000
15,47,5,0,15,0.0000,0.0000
16,41,3,0,15,0.0000,0.0000
17,38,6,0,15,0.0000,0.0000
18,37,4,0,15,0.0000,0.0000
19,31,1,0,15,0.0000,0.0000
20,29,2,0,15,0.0000,0.0310
21,25,1,1,14,0.0000,0.0180
22,21,2,0,14,0.0000,0.0095
23,17,3,1,13,0.0000,0.0000
24,14,1,0,13,0.0000,0.0000
25,11,1,0,13,0.0000,0.0000
26,11,0,0,13,0.0000,0.0000
27,11,0,0,13,0.0000,0.0000
28,11,1,0,13,0.0000,0.0000
29,11,1,0,13,0.0000,0.0000
30,10,1,0,13,0.0000,0.0200
31,9,0,0,13,0.0000,0.0222
32,8,0,0,13,0.0000,0.0250
33,7,0,1,12,0.0000,0.0000
34,7,0,0,12,0.0000,0.0000
35,5,0,0,12,0.0000,0.0000
36,5,0,0,12,0.0000,0.0000
37,5,0,0,12,0.0000,0.0000
38,5,0,0,12,0.0000,0.0000
39,5,0,0,12,0.0000,0.0000
40,4,0,0,12,0.0000,0.0500
41,4,0,0,12,0.0000,0.0500
42,4,0,1,11,0.0000,0.0000
43,3,0,0,11,0.0000,0.0000
44,2,0,0,11,0.0000,0.0000
45,1,0,0,11,0.0000,0.0000
46,1,0,0,11,0.0000,0.0000
47,1,0,0,11,0.0000,0.0000
48,1,0,0,11,0.0000,0.0000
49,1,0,0,11,0.0000,0.0000
50,1,0,0,11,0.0000,0.2000
51,1,0,0,11,0.0000,0.2000
52,1,0,0,11,0.0000,0.2000
53,1,0,1,10,0.0000,0.0000
54,1,0,0,10,0.0000,0.0000
55,1,0,0,10,0.0000,0.0000
56,1,0,0,10,0.0000,0.0000
57,1,0,0,10,0.0000,0.0000
58,1,0,0,10,0.0000,0.0000
59,1,0,0,10,0.0000,0.0000
60,1,0,0,10,0.0000,0.0000
61,1,0,0,10,0.0000,0.0000
62,1,0,0,10,0.0000,0.0000
63,1,0,0,10,0.0000,0.0000
64,1,0,0,10,0.0000,0.0000
65,1,0,0,10,0.0000,0.0000
66,1,0,0,10,0.0000,0.0000
67,1,0,0,10,0.0000,0.0000
68,1,0,0,10,0.0000,0.0000
69,1,0,0,10,0.0000,0.0000
70,0,0,0,10,0.0000,0.0000
1,60,5,2,18,0.1250,0.0044
2,60,3,1,17,0.0266,0.0000
3,60,4,0,17,0.0059,0.0000
4,60,2,0,17,0.0014,0.0000
5,60,2,0,17,0.0003,0.0000
6,59,3,0,17,0.0001,0.0000
7,59,5,0,17,0.0000,0.0000
8,59,1,0,17,0.0000,0.0000
9,59,3,0,17,0.0000,0.0000
10,55,2,2,15,0.0000,0.0076
11,55,6,0,15,0.0000,0.0000
12,55,6,0,15,0.0000,0.0000
13,52,6,0,15,0.0000,0.0000
14,52,1,0,15,0.0000,0.0000
15,51,1,0,15,0.0000,0.0000
16,48,6,0,15,0.0000,0.0000
17,44,3,0,15,0.0000,0.0000
18,40,5,0,15,0.0000,0.0000
19,37,2,0,15,0.0000,0.0000
20,34,4,1,14,0.0000,0.0342
21,30,4,0,14,0.0000,0.0000
22,26,2,0,14,0.0000,0.0000
23,23,2,0,14,0.0000,0.0000
24,20,2,0,14,0.0000,0.0000
25,19,0,0,14,0.0000,0.0000
26,17,2,0,14,0.0000,0.0000
27,13,1,0,14,0.0000,0.0000
28,10,0,0,14,0.0000,0.0000
29,7,0,0,14,0.0000,0.0000
30,6,0,0,14,0.0000,0.1261
31,6,0,0,14,0.0000,0.1176
32,6,0,0,14,0.0000,0.1019
33,6,0,3,11,0.0000,0.0000
34,5,0,0,11,0.0000,0.0000
35,4,0,0,11,0.0000,0.0000
36,4,0,0,11,0.0000,0.0000
37,4,0,0,11,0.0000,0.0000
38,3,0,0,11,0.0000,0.0000
39,3,0,0,11,0.0000,0.0000
40,2,0,0,11,0.0000,0.0000
41,2,0,0,11,0.0000,0.0000
42,2,0,0,11,0.0000,0.0000
43,2,0,0,11,0.0000,0.0000
44,2,0,0,11,0.0000,0.0000
45,2,0,0,11,0.0000,0.0000
46,1,0,0,11,0.0000,0.0000
47,1,0,0,11,0.0000,0.0000
48,1,0,0,11,0.0000,0.0000
49,1,0,0,11,0.0000,0.0000
50,1,0,0,11,0.0000,0.0000
51,1,0,0,11,0.0000,0.0000
52,1,0,0,11,0.0000,0.0000
53,1,0,0,11,0.0000,0.0000
54,1,0,0,11,0.0000,0.0000
55,1,0,0,11,0.0000,0.0000
56,1,0,0,11,0.0000,0.0000
57,0,0,0,11,0.0000,0.0000
1,59,3,0,20,0.1250,0.0170
2,59,1,0,20,0.0271,0.0171
3,59,4,1,19,0.0061,0.0076
4,59,1,2,17,0.0014,0.0000
5,59,4,0,17,0.0003,0.0000
6,59,1,0,17,0.0001,0.0000
7,57,4,0,17,0.0000,0.0000
8,57,2,0,17,0.0000,0.0000
9,56,2,0,17,0.0000,0.0000
10,56,4,1,16,0.0000,0.0073
11,52,5,1,15,0.0000,0.0000
12,49,6,0,15,0.0000,0.0000
13,46,5,0,15,0.0000,0.0000
14,44,4,0,15,0.0000,0.0000
15,40,3,0,15,0.0000,0.0000
16,39,4,0,15,0.0000,0.0000
17,35,5,0,15,0.0000,0.0000
18,32,2,0,15,0.0000,0.0000
19,29,2,0,15,0.0000,0.0000
20,27,3,0,15,0.0000,0.0311
21,24,2,1,14,0.0000,0.0127
22,22,2,0,14,0.0000,0.0000
23,18,2,0,14,0.0000,0.0000
24,15,2,0,14,0.0000,0.0000
25,12,1,0,14,0.0000,0.0000
26,10,0,0,14,0.0000,0.0000
27,7,0,0,14,0.0000,0.0000
28,6,0,0,14,0.0000,0.0000
29,6,0,0,14,0.0000,0.0000
30,5,0,0,14,0.0000,0.0000
31,5,0,0,14,0.0000,0.0000
32,5,1,0,14,0.0000,0.0000
33,5,0,0,14,0.0000,0.0000
34,5,0,0,14,0.0000,0.0000
35,4,0,0,14,0.0000,0.0000
36,3,0,0,14,0.0000,0.0000
37,2,0,0,14,0.0000,0.0000
38,1,0,0,14,0.0000,0.0000
39,1,0,0,14,0.0000,0.0000
40,1,0,0,14,0.0000,0.0000
41,1,0,0,14,0.0000,0.0000
42,0,0,0,14,0.0000,0.0000
